8800;123361.000000;67341.796875;1028;14.018295;7.652477;19370256.000000;19370256.000000;74556;2201.165527;2201.165527;104289.328125;115616.000000;1554;11.851060;13.138182;164831.453125;28389.480469;1202;18.730846;3.226077;164756.265625;78428.289062;1018;18.722303;8.912306;
8900;125452.710938;67874.179688;1187;14.095810;7.626312;19789658.000000;19789658.000000;79909;2223.557129;2223.557129;105626.257812;117116.000000;1539;11.868119;13.159101;166547.093750;28765.980469;1088;18.713156;3.232133;166410.781250;79311.992188;920;18.697840;8.911460;
9000;126650.593750;68707.796875;1088;14.072289;7.634200;20263864.000000;20263864.000000;78008;2251.540527;2251.540527;106982.578125;118616.000000;1413;11.886953;13.179556;167694.546875;29144.640625;1044;18.632727;3.238293;167706.562500;80383.703125;885;18.634062;8.931522;
9100;127699.976562;69105.640625;1056;14.032965;7.594027;20696114.000000;20696114.000000;79312;2274.298340;2274.298340;108318.687500;120116.000000;1552;11.903152;13.199560;170177.843750;29494.050781;1216;18.700863;3.241104;170084.125000;81242.867188;1025;18.690563;8.927788;
9200;129760.343750;69937.390625;1173;14.104385;7.601890;21169752.000000;21169752.000000;83726;2301.060059;2301.060059;109663.750000;121616.000000;1688;11.919972;13.219131;172135.515625;29862.990234;1259;18.710382;3.245977;172108.156250;82264.820312;1036;18.707409;8.941829;
9300;130807.523438;71719.851562;1210;14.065325;7.711812;21630930.000000;21630930.000000;85293;2325.906494;2325.906494;111006.460938;123116.000000;1500;11.936178;13.238279;174273.859375;30210.009766;1081;18.739124;3.248388;174225.921875;83119.679688;923;18.733971;8.937600;
9400;133301.765625;71800.312500;1111;14.181039;7.638331;22104604.000000;22104604.000000;84848;2351.553711;2351.553711;112360.703125;124616.000000;1588;11.953266;13.257021;177753.921875;30528.560547;1127;18.909992;3.247719;177793.203125;84059.492188;969;18.914171;8.942499;
9500;133699.531250;72443.460938;1179;14.073635;7.625628;22578990.000000;22578990.000000;87873;2376.735840;2376.735840;113710.421875;126116.000000;1847;11.969518;13.275369;179269.593750;30894.990234;1294;18.870483;3.252104;179277.265625;84985.617188;1106;18.871290;8.945854;
9600;136550.593750;73601.210938;1289;14.224020;7.666793;23040616.000000;23040616.000000;91319;2400.064209;2400.064209;115058.773438;127616.000000;1550;11.985289;13.293333;181392.640625;31230.630859;1084;18.895067;3.253191;181133.921875;85568.273438;899;18.868116;8.913362;
9700;136374.843750;74594.023438;1103;14.059262;7.690105;23524398.000000;23524398.000000;88574;2425.195557;2425.195557;116401.421875;129116.000000;1663;12.000147;13.310927;183247.296875;31607.150391;1169;18.891474;3.258469;183320.343750;86947.273438;981;18.899004;8.963636;
9800;138922.843750;75145.960938;1269;14.175800;7.667955;24015238.000000;24015238.000000;94604;2450.534424;2450.534424;117747.593750;130616.000000;1816;12.015060;13.328163;184972.593750;31976.480469;1274;18.874754;3.262906;184852.234375;87675.429688;1082;18.862473;8.946472;
9900;140854.609375;76170.562500;1263;14.227738;7.693996;24497762.000000;24497762.000000;94719;2474.521484;2474.521484;119095.257812;132116.000000;1613;12.029824;13.345051;187306.000000;32368.109375;1133;18.919798;3.269506;187294.625000;88757.437500;961;18.918650;8.965398;
10000;142417.015625;76737.773438;1170;14.241701;7.673778;25036058.000000;25036058.000000;94432;2503.605713;2503.605713;120452.570312;133616.000000;1688;12.045257;13.361600;188378.265625;32749.839844;1169;18.837826;3.274984;188323.515625;89625.656250;1004;18.832352;8.962565;
